StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
701202,12,20002089,2,2020,J.P. Macura,CLE,PG,0,2,7.90,14,29,1.00,3.00,33.3,0.00,0.00,0,1.00,3.00,33.3,2.00,2.00,100,1.00,1.00,2.00,1.00,0.00,0.00,1.00,0.00,5.00,7.90,9.00,-11.00,0.00,0.00
701166,12,20002270,2,2020,Darius Garland,CLE,PG,0,2,27.20,35,59,7.00,16.00,43.8,5.00,10.00,50.0,2.00,6.00,33.3,2.00,2.00,100,0.00,1.00,1.00,6.00,1.00,0.00,3.00,4.00,18.00,28.20,29.75,-1.00,0.00,0.00
701197,12,20002295,2,2020,Kevin Porter Jr.,CLE,PG,0,3,21.00,57,40,6.00,23.00,26.1,4.00,12.00,33.3,2.00,11.00,18.2,2.00,4.00,50.0,2.00,3.00,5.00,2.00,1.00,0.00,6.00,5.00,16.00,22.00,25.25,-23.00,0.00,0.00
701171,12,20002296,2,2020,Dylan Windler,CLE,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
701193,12,20002332,2,2020,Marques Bolden,CLE,C,0,3,20.90,43,27,5.00,7.00,71.4,5.00,7.00,71.4,0.00,0.00,0,1.00,4.00,25.0,3.00,4.00,7.00,1.00,0.00,1.00,2.00,6.00,11.00,21.90,22.25,-16.00,0.00,0.00
701176,12,20002333,2,2020,Dean Wade,CLE,PF,0,2,10.50,24,55,4.00,6.00,66.7,3.00,3.00,100,1.00,3.00,33.3,0.00,0.00,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,9.00,10.50,11.00,-23.00,0.00,0.00
696722,13,20000492,2,2020,Justin Holiday,IND,SG,0,4,57.40,66,11,9.00,22.00,40.9,4.00,8.00,50.0,5.00,14.00,35.7,8.00,8.00,100,0.00,12.00,12.00,4.00,5.00,2.00,8.00,4.00,31.00,64.40,64.50,-2.00,0.00,0.00
696698,13,20000522,2,2020,Doug McDermott,IND,SF,0,4,56.40,63,49,16.00,35.00,45.7,7.00,17.00,41.2,9.00,18.00,50.0,3.00,4.00,75.0,1.00,6.00,7.00,2.00,1.00,1.00,3.00,7.00,44.00,58.40,62.75,15.00,0.00,0.00
696717,13,20000675,2,2020,C.J. Wilcox,IND,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
696720,13,20000689,2,2020,Victor Oladipo,IND,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
696723,13,20000724,2,2020,Jakarr Sampson,IND,SF,0,4,36.70,59,27,10.00,19.00,52.6,8.00,15.00,53.3,2.00,4.00,50.0,1.00,2.00,50.0,3.00,8.00,11.00,1.00,1.00,0.00,3.00,7.00,23.00,37.70,39.75,-17.00,0.00,0.00
696719,13,20000858,2,2020,T.J. Warren,IND,SF,4,4,70.30,89,32,20.00,42.00,47.6,13.00,28.00,46.4,7.00,14.00,50.0,8.00,9.00,88.9,0.00,9.00,9.00,5.00,1.00,1.00,7.00,9.00,55.00,72.30,77.75,18.00,0.00,0.00
696697,13,20000882,2,2020,Jeremy Lamb,IND,SG,4,4,82.20,94,16,15.00,36.00,41.7,10.00,19.00,52.6,5.00,17.00,29.4,10.00,11.00,90.9,2.00,14.00,16.00,10.00,5.00,0.00,7.00,5.00,45.00,87.20,89.00,23.00,0.00,0.00
696709,13,20001424,2,2020,Myles Turner,IND,C,4,4,118.50,94,46,17.00,33.00,51.5,13.00,25.00,52.0,4.00,8.00,50.0,6.00,7.00,85.7,7.00,18.00,25.00,9.00,5.00,14.00,7.00,8.00,44.00,137.50,126.75,44.00,1.00,0.00
696725,13,20001525,2,2020,T.J. McConnell,IND,PG,0,4,75.80,65,18,10.00,15.00,66.7,10.00,13.00,76.9,0.00,2.00,0,4.00,4.00,100,1.00,13.00,14.00,20.00,5.00,1.00,7.00,3.00,24.00,81.80,80.00,23.00,0.00,0.00
696692,13,20001683,2,2020,Domantas Sabonis,IND,C,4,4,118.50,98,7,19.00,43.00,44.2,18.00,35.00,51.4,1.00,8.00,12.5,11.00,17.00,64.7,11.00,34.00,45.00,11.00,2.00,2.00,10.00,8.00,50.00,122.50,129.25,30.00,2.00,0.00
696701,13,20001701,2,2020,Malcolm Brogdon,IND,PG,4,4,82.60,97,55,10.00,30.00,33.3,3.00,17.00,17.6,7.00,13.00,53.8,10.00,11.00,90.9,3.00,10.00,13.00,24.00,1.00,0.00,8.00,9.00,37.00,83.60,92.25,32.00,1.00,0.00
696713,13,20001839,2,2020,TJ Leaf,IND,PF,0,2,25.80,31,45,6.00,10.00,60.0,6.00,9.00,66.7,0.00,1.00,0,1.00,4.00,25.0,2.00,7.00,9.00,2.00,1.00,0.00,3.00,5.00,13.00,26.80,27.75,-5.00,0.00,0.00
696694,13,20001875,2,2020,Edmond Sumner,IND,PG,0,4,66.70,81,43,16.00,30.00,53.3,14.00,25.00,56.0,2.00,5.00,40.0,4.00,5.00,80.0,0.00,6.00,6.00,13.00,4.00,1.00,8.00,9.00,38.00,71.70,72.00,3.00,0.00,0.00
696715,13,20001946,2,2020,Nazareth Mitrou-Long,IND,SG,0,1,0.20,2,39,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.20,0.75,-3.00,0.00,0.00
696712,13,20001954,2,2020,Amida Brimah,IND,C,0,3,10.80,15,49,2.00,4.00,50.0,2.00,4.00,50.0,0.00,0.00,0,0.00,0.00,0,0.00,4.00,4.00,0.00,0.00,2.00,2.00,2.00,4.00,12.80,12.00,8.00,0.00,0.00
701185,13,20001976,2,2020,Walter Lemon Jr.,IND,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
696699,13,20002005,2,2020,Aaron Holiday,IND,PG,0,3,45.80,46,52,9.00,25.00,36.0,6.00,13.00,46.2,3.00,12.00,25.0,7.00,8.00,87.5,1.00,3.00,4.00,10.00,0.00,1.00,4.00,8.00,28.00,46.80,49.50,-3.00,0.00,0.00
696706,13,20002039,2,2020,Alize Johnson,IND,PF,0,3,46.40,46,8,8.00,16.00,50.0,5.00,10.00,50.0,3.00,6.00,50.0,7.00,9.00,77.8,6.00,11.00,17.00,2.00,1.00,0.00,5.00,9.00,26.00,47.40,51.25,19.00,0.00,0.00
696704,13,20002282,2,2020,Goga Bitadze,IND,C,0,1,17.80,24,19,6.00,9.00,66.7,4.00,6.00,66.7,2.00,3.00,66.7,0.00,0.00,0,2.00,2.00,4.00,2.00,0.00,1.00,6.00,4.00,14.00,18.80,22.00,-9.00,0.00,0.00
696724,13,20002335,2,2020,Brian Bowen,IND,PF,0,1,3.20,3,45,1.00,2.00,50.0,1.00,2.00,50.0,0.00,0.00,0,0.00,0.00,0,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,3.20,3.25,2.00,0.00,0.00
696718,13,20002355,2,2020,Jakeenan Gant,IND,PF,0,1,0.00,2,39,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00
698714,14,20000516,2,2020,Derrick Rose,DET,PG,0,4,85.00,82,41,19.00,43.00,44.2,19.00,41.00,46.3,0.00,2.00,0,12.00,14.00,85.7,1.00,9.00,10.00,14.00,2.00,2.00,6.00,7.00,50.00,89.00,88.50,-10.00,0.00,0.00
698735,14,20000519,2,2020,Tony Snell,DET,SG,5,5,78.60,106,46,16.00,39.00,41.0,7.00,12.00,58.3,9.00,27.00,33.3,3.00,3.00,100,2.00,11.00,13.00,8.00,2.00,3.00,3.00,4.00,44.00,83.60,85.25,2.00,0.00,0.00
698800,14,20000586,2,2020,Joe Johnson,DET,SG,0,4,30.10,59,13,7.00,16.00,43.8,6.00,10.00,60.0,1.00,6.00,16.7,0.00,0.00,0,1.00,7.00,8.00,3.00,1.00,1.00,3.00,5.00,15.00,32.10,32.50,-24.00,0.00,0.00
698719,14,20000625,2,2020,Tim Frazier,DET,PG,1,5,60.70,61,49,8.00,17.00,47.1,5.00,11.00,45.5,3.00,6.00,50.0,3.00,3.00,100,2.00,4.00,6.00,19.00,3.00,1.00,5.00,4.00,22.00,64.70,66.50,18.00,1.00,0.00
698805,14,20000661,2,2020,Blake Griffin,DET,PF,2,2,30.00,40,58,7.00,16.00,43.8,4.00,7.00,57.1,3.00,9.00,33.3,3.00,6.00,50.0,2.00,3.00,5.00,8.00,0.00,0.00,8.00,3.00,20.00,30.00,35.75,9.00,0.00,0.00
698708,14,20000810,2,2020,Andre Drummond,DET,C,4,4,130.20,94,0,24.00,47.00,51.1,24.00,44.00,54.5,0.00,3.00,0,11.00,24.00,45.8,15.00,26.00,41.00,10.00,4.00,5.00,11.00,5.00,59.00,139.20,139.25,6.00,1.00,0.00
698715,14,20000848,2,2020,Markieff Morris,DET,PF,2,4,52.50,72,25,15.00,29.00,51.7,11.00,17.00,64.7,4.00,12.00,33.3,2.00,3.00,66.7,0.00,10.00,10.00,3.00,1.00,2.00,6.00,10.00,36.00,55.50,58.00,0.00,0.00,0.00
698791,14,20000881,2,2020,Reggie Jackson,DET,PG,4,4,59.70,86,8,13.00,45.00,28.9,8.00,27.00,29.6,5.00,18.00,27.8,6.00,6.00,100,0.00,6.00,6.00,13.00,1.00,1.00,8.00,8.00,37.00,61.70,66.50,0.00,0.00,0.00
698771,14,20000912,2,2020,Langston Galloway,DET,SG,0,5,58.30,94,16,11.00,33.00,33.3,2.00,8.00,25.0,9.00,25.00,36.0,3.00,3.00,100,3.00,6.00,9.00,7.00,2.00,0.00,1.00,7.00,34.00,60.30,63.75,11.00,0.00,0.00
698769,14,20001527,2,2020,Christian Wood,DET,PF,0,5,121.70,84,56,22.00,40.00,55.0,20.00,35.00,57.1,2.00,5.00,40.0,20.00,24.00,83.3,9.00,27.00,36.00,5.00,1.00,4.00,5.00,9.00,66.00,126.70,128.50,-8.00,1.00,0.00
698720,14,20001667,2,2020,Thon Maker,DET,C,1,5,83.10,88,46,7.00,18.00,38.9,6.00,10.00,60.0,1.00,8.00,12.5,11.00,13.00,84.6,7.00,21.00,28.00,9.00,3.00,3.00,2.00,5.00,26.00,89.10,86.00,-2.00,0.00,0.00
698794,14,20001840,2,2020,Luke Kennard,DET,SG,1,4,65.00,91,28,16.00,33.00,48.5,7.00,14.00,50.0,9.00,19.00,47.4,5.00,6.00,83.3,1.00,14.00,15.00,6.00,1.00,0.00,10.00,5.00,46.00,66.00,75.25,-25.00,0.00,0.00
698706,14,20002021,2,2020,Khyri Thomas,DET,SG,0,3,4.50,12,27,1.00,4.00,25.0,0.00,2.00,0,1.00,2.00,50.0,2.00,2.00,100,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,5.00,4.50,6.00,-22.00,0.00,0.00
698802,14,20002035,2,2020,Sviatoslav Mykhailiuk,DET,SF,0,5,47.20,75,8,9.00,29.00,31.0,5.00,11.00,45.5,4.00,18.00,22.2,0.00,0.00,0,4.00,7.00,11.00,6.00,3.00,0.00,3.00,3.00,22.00,50.20,51.25,3.00,0.00,0.00
698758,14,20002040,2,2020,Bruce Brown Jr.,DET,SG,5,5,82.00,107,29,13.00,27.00,48.1,13.00,22.00,59.1,0.00,5.00,0,7.00,9.00,77.8,4.00,21.00,25.00,12.00,3.00,1.00,7.00,17.00,33.00,86.00,86.75,-2.00,0.00,0.00
698790,14,20002281,2,2020,Sekou Doumbouya,DET,PF,0,4,11.30,20,20,2.00,9.00,22.2,1.00,4.00,25.0,1.00,5.00,20.0,0.00,2.00,0,1.00,3.00,4.00,1.00,0.00,0.00,0.00,2.00,5.00,11.30,12.00,-32.00,0.00,0.00
698811,14,20002298,2,2020,Deividas Sirvydis,DET,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
698733,14,20002317,2,2020,Jordan Bone,DET,PG,0,2,1.00,8,20,0.00,1.00,0,0.00,0.00,0,0.00,1.00,0,4.00,6.00,66.7,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,4.00,1.00,2.50,-27.00,0.00,0.00
698738,14,20002394,2,2020,Louis King,DET,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
698799,14,20002461,2,2020,Todd Withers,DET,PG,0,1,-2.00,3,33,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,-2.00,-1.00,-8.00,0.00,0.00
698680,14,20002462,2,2020,Donta Hall,DET,PF,0,3,11.60,9,17,1.00,2.00,50.0,1.00,2.00,50.0,0.00,0.00,0,0.00,0.00,0,2.00,1.00,3.00,0.00,2.00,1.00,0.00,1.00,2.00,14.60,11.75,-24.00,0.00,0.00
698759,15,20000497,2,2020,Giannis Antetokounmpo,MIL,PF,3,3,148.20,70,26,30.00,49.00,61.2,26.00,38.00,68.4,4.00,11.00,36.4,18.00,24.00,75.0,5.00,31.00,36.00,10.00,4.00,4.00,8.00,11.00,82.00,156.20,160.50,54.00,3.00,0.00
698709,15,20000498,2,2020,Ersan Ilyasova,MIL,PF,1,3,76.90,51,56,14.00,24.00,58.3,4.00,8.00,50.0,10.00,16.00,62.5,8.00,11.00,72.7,1.00,11.00,12.00,5.00,2.00,3.00,1.00,3.00,46.00,81.90,83.00,36.00,0.00,0.00
698775,15,20000500,2,2020,Khris Middleton,MIL,SF,4,4,100.60,93,35,23.00,43.00,53.5,19.00,28.00,67.9,4.00,15.00,26.7,11.00,11.00,100,1.00,17.00,18.00,18.00,2.00,0.00,13.00,9.00,61.00,102.60,110.00,35.00,0.00,0.00
698731,15,20000588,2,2020,Brook Lopez,MIL,C,4,4,71.90,90,22,16.00,27.00,59.3,9.00,10.00,90.0,7.00,17.00,41.2,3.00,4.00,75.0,0.00,17.00,17.00,5.00,2.00,5.00,12.00,13.00,42.00,78.90,82.25,29.00,0.00,0.00
698712,15,20000604,2,2020,Kyle Korver,MIL,SG,0,4,41.60,55,58,9.00,13.00,69.2,2.00,4.00,50.0,7.00,9.00,77.8,0.00,0.00,0,0.00,3.00,3.00,10.00,0.00,0.00,2.00,6.00,25.00,41.60,46.25,33.00,0.00,0.00
698785,15,20000618,2,2020,Robin Lopez,MIL,C,2,4,63.60,69,55,15.00,26.00,57.7,11.00,14.00,78.6,4.00,12.00,33.3,3.00,3.00,100,3.00,10.00,13.00,2.00,1.00,5.00,4.00,7.00,37.00,69.60,68.25,59.00,0.00,0.00
698784,15,20000629,2,2020,Wesley Matthews,MIL,SG,4,4,56.90,83,58,11.00,29.00,37.9,8.00,12.00,66.7,3.00,17.00,17.6,5.00,7.00,71.4,0.00,12.00,12.00,9.00,1.00,2.00,7.00,8.00,30.00,59.90,62.50,39.00,0.00,0.00
698766,15,20000743,2,2020,George Hill,MIL,PG,3,4,61.80,89,54,8.00,22.00,36.4,6.00,10.00,60.0,2.00,12.00,16.7,2.00,2.00,100,0.00,14.00,14.00,8.00,8.00,0.00,3.00,9.00,20.00,69.80,65.00,28.00,0.00,0.00
698797,15,20000850,2,2020,Eric Bledsoe,MIL,PG,1,1,8.00,11,48,2.00,3.00,66.7,1.00,2.00,50.0,1.00,1.00,100,0.00,1.00,0,0.00,0.00,0.00,2.00,1.00,0.00,2.00,1.00,5.00,9.00,9.50,17.00,0.00,0.00
698728,15,20001438,2,2020,Pat Connaughton,MIL,SG,1,4,61.80,71,41,9.00,18.00,50.0,4.00,5.00,80.0,5.00,13.00,38.5,3.00,4.00,75.0,1.00,13.00,14.00,8.00,2.00,4.00,5.00,2.00,26.00,67.80,67.50,19.00,0.00,0.00
698744,15,20001521,2,2020,Thanasis Antetokounmpo,MIL,SF,0,4,56.60,65,58,11.00,19.00,57.9,9.00,12.00,75.0,2.00,7.00,28.6,7.00,11.00,63.6,4.00,14.00,18.00,4.00,1.00,2.00,8.00,8.00,31.00,59.60,62.50,-5.00,0.00,0.00
698689,15,20001669,2,2020,Dragan Bender,MIL,PF,0,5,106.80,75,13,17.00,28.00,60.7,10.00,15.00,66.7,7.00,13.00,53.8,11.00,13.00,84.6,7.00,17.00,24.00,10.00,0.00,7.00,3.00,16.00,52.00,113.80,113.00,3.00,0.00,0.00
698699,15,20001841,2,2020,D.J. Wilson,MIL,PF,0,1,6.70,10,24,2.00,2.00,100,2.00,2.00,100,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,4.00,6.70,6.75,9.00,0.00,0.00
698812,15,20001860,2,2020,Frank Mason III,MIL,PG,1,4,66.90,66,27,9.00,21.00,42.9,9.00,17.00,52.9,0.00,4.00,0,9.00,12.00,75.0,0.00,7.00,7.00,19.00,4.00,0.00,5.00,8.00,27.00,70.90,69.75,15.00,0.00,0.00
698705,15,20001864,2,2020,Sterling Brown,MIL,SG,1,4,67.20,79,45,12.00,21.00,57.1,7.00,14.00,50.0,5.00,7.00,71.4,6.00,6.00,100,4.00,17.00,21.00,6.00,2.00,2.00,10.00,11.00,35.00,71.20,75.75,30.00,0.00,0.00
698698,15,20001987,2,2020,Donte Divincenzo,MIL,SG,0,5,98.10,104,2,18.00,47.00,38.3,13.00,25.00,52.0,5.00,22.00,22.7,9.00,11.00,81.8,5.00,18.00,23.00,13.00,6.00,1.00,13.00,9.00,50.00,105.10,108.25,24.00,0.00,0.00
698755,15,20002048,2,2020,Cameron Reynolds,MIL,PG,0,3,17.00,36,3,2.00,9.00,22.2,1.00,2.00,50.0,1.00,7.00,14.3,2.00,2.00,100,0.00,5.00,5.00,2.00,0.00,2.00,3.00,7.00,7.00,19.00,19.25,-9.00,0.00,0.00
698773,15,20002068,2,2020,Jaylen Adams,MIL,PG,0,2,17.70,26,4,3.00,9.00,33.3,0.00,4.00,0,3.00,5.00,60.0,0.00,0.00,0,0.00,6.00,6.00,1.00,1.00,0.00,2.00,5.00,9.00,18.70,20.50,2.00,0.00,0.00
698732,15,20002365,2,2020,Rayjon Tucker,MIL,PG,0,3,13.90,29,0,4.00,6.00,66.7,3.00,4.00,75.0,1.00,2.00,50.0,1.00,2.00,50.0,0.00,2.00,2.00,1.00,2.00,0.00,4.00,2.00,10.00,15.90,16.50,-11.00,0.00,0.00
698750,15,20002389,2,2020,Luke Maye,MIL,PF,0,3,18.00,17,31,2.00,8.00,25.0,1.00,2.00,50.0,1.00,6.00,16.7,2.00,2.00,100,1.00,4.00,5.00,2.00,1.00,0.00,0.00,3.00,7.00,19.00,18.75,-7.00,0.00,0.00
699438,16,20000605,2,2020,Jeff Teague,MIN,PG,4,4,66.90,85,40,10.00,33.00,30.3,6.00,22.00,27.3,4.00,11.00,36.4,5.00,6.00,83.3,3.00,4.00,7.00,15.00,4.00,2.00,5.00,7.00,29.00,72.90,71.75,-28.00,0.00,0.00
699433,16,20000762,2,2020,Noah Vonleh,MIN,PF,0,4,33.60,52,39,5.00,9.00,55.6,5.00,7.00,71.4,0.00,2.00,0,2.00,2.00,100,6.00,12.00,18.00,2.00,1.00,1.00,7.00,5.00,12.00,35.60,38.00,-34.00,0.00,0.00
699491,16,20000775,2,2020,Shabazz Napier,MIN,PG,0,4,89.60,73,58,10.00,32.00,31.2,4.00,12.00,33.3,6.00,20.00,30.0,15.00,18.00,83.3,5.00,8.00,13.00,16.00,6.00,0.00,3.00,4.00,41.00,95.60,94.75,-6.00,0.00,0.00
699496,16,20000795,2,2020,Andrew Wiggins,MIN,SF,4,4,48.20,83,29,16.00,52.00,30.8,12.00,36.00,33.3,4.00,16.00,25.0,4.00,8.00,50.0,3.00,3.00,6.00,6.00,0.00,0.00,8.00,10.00,40.00,48.20,54.50,-14.00,0.00,0.00
699484,16,20000800,2,2020,Gorgui Dieng,MIN,C,0,2,17.40,18,37,3.00,8.00,37.5,3.00,7.00,42.9,0.00,1.00,0,4.00,5.00,80.0,5.00,2.00,7.00,2.00,0.00,0.00,4.00,1.00,10.00,17.40,19.75,-11.00,0.00,0.00
699470,16,20000903,2,2020,Robert Covington,MIN,SF,4,4,96.10,79,45,11.00,29.00,37.9,5.00,12.00,41.7,6.00,17.00,35.3,2.00,2.00,100,10.00,28.00,38.00,5.00,4.00,4.00,3.00,5.00,30.00,104.10,105.50,-17.00,2.00,0.00
699513,16,20001431,2,2020,Karl-Anthony Towns,MIN,C,4,4,147.40,94,34,26.00,49.00,53.1,15.00,22.00,68.2,11.00,27.00,40.7,14.00,15.00,93.3,5.00,22.00,27.00,16.00,5.00,7.00,10.00,7.00,77.00,159.40,162.25,-5.00,2.00,0.00
699461,16,20001470,2,2020,Treveon Graham,MIN,SF,1,3,38.60,37,44,8.00,17.00,47.1,5.00,10.00,50.0,3.00,7.00,42.9,0.00,0.00,0,3.00,5.00,8.00,4.00,3.00,0.00,2.00,5.00,19.00,41.60,41.50,3.00,0.00,0.00
699390,16,20001706,2,2020,Jake Layman,MIN,SF,3,4,72.70,84,4,14.00,33.00,42.4,9.00,12.00,75.0,5.00,21.00,23.8,7.00,11.00,63.6,2.00,14.00,16.00,7.00,2.00,2.00,5.00,6.00,40.00,76.70,78.50,-2.00,0.00,0.00
699405,16,20001718,2,2020,Tyrone Wallace,MIN,SG,0,3,9.90,17,18,2.00,4.00,50.0,2.00,2.00,100,0.00,2.00,0,0.00,0.00,0,0.00,2.00,2.00,1.00,3.00,0.00,4.00,4.00,4.00,12.90,12.00,-11.00,0.00,0.00
699486,16,20001846,2,2020,Jordan Bell,MIN,PF,0,2,13.20,14,49,4.00,7.00,57.1,3.00,6.00,50.0,1.00,1.00,100,0.00,0.00,0,3.00,3.00,6.00,0.00,0.00,0.00,3.00,2.00,9.00,13.20,15.50,-1.00,0.00,0.00
699507,16,20002006,2,2020,Josh Okogie,MIN,SG,0,4,65.50,85,16,5.00,19.00,26.3,5.00,14.00,35.7,0.00,5.00,0,13.00,17.00,76.5,3.00,12.00,15.00,11.00,5.00,2.00,6.00,9.00,23.00,72.50,69.25,-18.00,0.00,0.00
699414,16,20002041,2,2020,Keita Bates-Diop,MIN,SF,0,2,24.70,30,3,6.00,13.00,46.2,5.00,8.00,62.5,1.00,5.00,20.0,0.00,0.00,0,0.00,6.00,6.00,1.00,1.00,1.00,1.00,1.00,13.00,26.70,26.00,-28.00,0.00,0.00
699441,16,20002122,2,2020,Kelan Martin,MIN,PF,0,2,28.10,35,45,8.00,18.00,44.4,6.00,8.00,75.0,2.00,10.00,20.0,1.00,2.00,50.0,1.00,2.00,3.00,3.00,1.00,0.00,1.00,3.00,19.00,29.10,29.75,-19.00,0.00,0.00
699420,16,20002127,2,2020,Jordan McLaughlin,MIN,PG,0,1,3.50,12,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,2.00,2.00,100,0.00,0.00,0.00,3.00,1.00,0.00,5.00,0.00,2.00,4.50,6.00,3.00,0.00,0.00
699399,16,20002273,2,2020,Jarrett Culver,MIN,PG,0,4,81.80,94,18,20.00,52.00,38.5,14.00,32.00,43.8,6.00,20.00,30.0,5.00,9.00,55.6,5.00,9.00,14.00,6.00,5.00,1.00,7.00,4.00,51.00,87.80,89.00,-7.00,0.00,0.00
699402,16,20002319,2,2020,Jaylen Nowell,MIN,PG,0,3,12.90,35,37,4.00,13.00,30.8,4.00,9.00,44.4,0.00,4.00,0,3.00,3.00,100,0.00,2.00,2.00,1.00,1.00,0.00,4.00,6.00,11.00,13.90,15.00,-11.00,0.00,0.00
699395,16,20002336,2,2020,Naz Reid,MIN,C,0,2,30.80,26,3,7.00,16.00,43.8,7.00,12.00,58.3,0.00,4.00,0,0.00,0.00,0,5.00,9.00,14.00,2.00,0.00,0.00,3.00,3.00,14.00,30.80,34.50,11.00,1.00,0.00
703314,16,20002368,2,2020,Tyus Battle,MIN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
699416,16,20002370,2,2020,Jordan Murphy,MIN,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
703315,16,20002371,2,2020,Barry Brown,MIN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
699469,16,20002383,2,2020,Lindell Wigginton,MIN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
700034,17,20000591,2,2020,Bojan Bogdanovic,UTA,SF,4,4,51.10,93,28,8.00,35.00,22.9,3.00,13.00,23.1,5.00,22.00,22.7,9.00,9.00,100,1.00,12.00,13.00,7.00,3.00,0.00,11.00,5.00,30.00,54.10,59.75,-65.00,0.00,0.00
700041,17,20000632,2,2020,Jeff Green,UTA,SF,2,4,68.90,78,39,20.00,30.00,66.7,15.00,19.00,78.9,5.00,11.00,45.5,2.00,4.00,50.0,3.00,9.00,12.00,5.00,1.00,2.00,6.00,2.00,47.00,71.90,75.00,-29.00,0.00,0.00
700038,17,20000635,2,2020,Mike Conley,UTA,PG,4,4,69.50,93,4,13.00,37.00,35.1,9.00,22.00,40.9,4.00,15.00,26.7,15.00,15.00,100,1.00,4.00,5.00,15.00,2.00,0.00,8.00,10.00,45.00,71.50,75.75,-54.00,0.00,0.00
700029,17,20000707,2,2020,Ed Davis,UTA,PF,1,4,39.20,58,14,6.00,9.00,66.7,6.00,9.00,66.7,0.00,0.00,0,1.00,3.00,33.3,5.00,16.00,21.00,2.00,0.00,0.00,2.00,12.00,13.00,39.20,41.25,-26.00,0.00,0.00
700037,17,20000840,2,2020,Rudy Gobert,UTA,C,3,3,84.80,75,25,14.00,22.00,63.6,14.00,22.00,63.6,0.00,0.00,0,17.00,27.00,63.0,7.00,17.00,24.00,2.00,1.00,5.00,4.00,9.00,45.00,90.80,89.50,-35.00,1.00,0.00
